X轴,Y轴,Z轴
4.871003651,8.350114379,-1.46347517
6.435419507,2.567904033,-0.688257885
9.255432132,4.761045504,0.217174899
8.53487436,9.13270045,-0.18063667
7.467876192,1.816296175,0.683341492
1.269283907,3.202285293,-0.043270321
6.962241727,1.598388621,0.600470249
8.772680611,9.549050954,-0.385433305
9.463205739,5.305775782,0.520753736
7.000326133,2.19597419,0.071990932
5.939375562,3.92979018,-1.042200883
8.837639443,6.339989288,1.552368114
7.887274304,0.13047287,1.990946333
6.889493989,6.735223557,1.469396647
5.399109087,7.093706991,-0.084209147
6.428832098,3.05254429,-0.850905411
7.805135806,9.544598189,0.005977139
7.733943229,1.673733479,0.890048577
6.649335623,1.190055818,0.729631648
1.231014444,8.639571142,0.235585313
5.584726539,2.789589981,-1.581722241
6.591996412,4.385235156,-0.01742292
4.41852759,4.932315931,-0.738974227
1.869047973,8.656882139,0.236477831
6.853899702,6.266824309,1.540099522
2.714409145,5.046725207,0.742451281
5.105447779,8.996453066,-1.833404592
4.582971446,7.849114877,-0.986770495
0.054144785,3.558926438,-0.860054537
8.535244737,8.830262463,-0.051642101
9.073600625,8.196672626,0.0079807
1.395381496,6.921350733,1.787844236
4.504549003,0.69992889,-0.213590915
2.655377499,8.21465536,0.11437834
3.945558686,0.69507072,0.047894809
7.641170524,5.672943685,1.796950624
2.309407684,1.22346267,1.079796093
8.482496232,1.519944811,0.859731337
8.167836809,6.528934565,1.921105757
7.909404991,4.051883195,0.384948179
7.711533536,6.833258347,1.842357757
2.875999478,3.625697962,-0.622610017
3.778364901,5.318129164,-0.025232645
7.673207212,4.461613571,0.735549565
0.978218936,6.027352001,1.796956723
5.005780195,1.539855618,-0.92633287
9.123551012,4.763164743,0.347446079
2.081346226,0.583006319,1.707287265
3.479584827,0.375299897,0.598804202
5.166906656,1.717875484,-1.045022342
1.970266766,8.769809864,0.128199724
7.55988054,6.884752399,1.781512859
6.104817132,1.053804367,0.316843584
0.343013229,0.198036365,1.316781112
5.380803574,8.088834353,-1.017504946
3.840806563,2.238404214,-1.262725475
0.134236199,3.748542774,-0.68755796
3.463042438,5.769887199,0.555187287
2.92945975,9.15880972,-0.754292987
7.702152187,9.413609129,-0.011441595
9.177097379,2.728444154,-0.670705275
5.27043093,2.547320809,-1.676849992
5.148310623,4.777800931,-0.841115954
2.966476492,7.551426626,0.472182656
1.66828986,3.568681076,0.085075622
7.420865328,6.338417395,1.906137337
9.323648536,0.419593726,1.014211663
5.075495331,0.966601581,-0.366698454
9.28825995,7.759442058,0.230493165
4.841146926,2.545984512,-1.819529619
8.828584258,7.244788089,1.133703183
2.616319184,2.990253658,-0.487120469
5.640895599,1.75893341,-0.786059615
5.546906014,5.071133773,-0.320436414
1.866441862,0.369598166,1.88908684
3.650017279,7.628709304,-0.263429923
5.810106978,9.094707502,-1.401648185
9.812387096,1.998784176,-0.793016982
4.467103208,6.410835443,0.021795809
6.167537505,6.885731421,0.70850511
4.78341535,8.444777169,-1.554500576
2.653863607,5.053269735,0.802938238
5.733194142,6.154329642,0.469029893
4.372053537,2.679484089,-1.83775716
6.523109462,1.379234608,0.428021233
8.732372657,1.390478842,0.81773234
4.13652597,9.916134114,-1.720416462
4.566857933,6.495411109,-0.011864532
1.090120308,9.545269982,-0.106067066
5.900773743,3.205982661,-1.371086603
4.132127503,1.551518343,-0.817042536
6.441439753,6.475987575,1.139065853
5.230221228,5.82617908,0.028483307
1.841506897,0.235473968,1.935984994
5.465559045,3.992064997,-1.389152567
7.588028157,5.625244602,1.756095481
7.157767312,4.52132988,0.577376672
9.72667666,4.701327355,-0.308394969
8.882256636,1.37273459,0.713066249
0.632317075,5.113004588,0.981000715
4.091670308,9.031456152,-1.737101718
3.590588326,2.355888716,-1.140951504
4.588626233,6.15136082,-0.001027434
1.268848391,6.637753832,1.892555401
9.670552329,0.800454174,0.453073337
4.289849265,7.308759566,-0.393442427
3.254114376,3.819594626,-0.891111942
9.580407648,6.330010283,0.843901704
2.609904454,7.42036112,0.927148197
0.50261023,1.296090473,0.752978426
9.12154891,3.386904791,-0.671458077
4.496246058,1.68006937,-1.085787626
6.660239437,8.747701162,-0.411224344
6.627809059,0.836732213,1.007735169
9.974423209,6.32918172,0.47655759
5.419693111,7.83368176,-0.739817897
9.424791305,2.930063997,-0.977724453
5.343912199,6.282127932,0.192870266
9.455581419,2.591020184,-0.883023747
9.002741309,8.126911868,0.140064888
7.429051019,2.969714368,-0.074197916
7.334639581,1.31180078,1.124255642
5.36896724,0.758218691,-0.066023487
1.499456829,3.606113917,0.103420278
9.986155714,6.608565728,0.415176185
4.915960122,4.080686604,-1.569870324
0.872383137,0.784404395,1.473672608
5.830892106,0.624378217,0.374297471
5.349353936,5.255338282,-0.287241182
5.875400634,2.051134404,-0.858655651
1.4016658,0.585251605,1.819304617
6.215695513,6.477526487,0.913736542
6.480007939,9.986868429,-0.650588532
7.856795396,3.756930781,0.183417726
5.003648714,4.615886654,-1.054235505
0.595125018,0.897279105,1.184351299
7.869792375,8.697043191,0.25319191
7.101560535,6.649067799,1.663844804
1.477740904,5.149773965,1.419245539
5.35763455,5.544531438,-0.059576538
9.077863463,9.18283624,-0.630876848
6.236933165,6.546995812,0.919167705
4.155722225,4.523166359,-1.037116424
9.785066547,2.590484664,-1.204489173
2.567636892,6.3547111,1.540401298
8.303195456,3.694402897,0.049736505
8.965502309,8.704920006,-0.308600447
8.814015513,9.166659422,-0.393379722
8.31931057,2.798789781,-0.048142227
7.260078619,2.606631772,-0.031525702
3.474929678,9.189683557,-1.29969054
0.412785076,5.727933223,1.250929609
7.282948142,3.392921878,-0.12723989
7.72148379,2.873260246,0.027020639
6.057303721,8.090772792,-0.458550178
4.735855376,3.475993652,-1.94433175
1.440910329,2.436257243,0.230182514
9.955006004,2.453619634,-1.278264763
4.997578104,1.012465061,-0.429836847
1.373521015,3.003655747,-0.009897528
8.209201017,4.038852503,0.313816145
5.785931448,0.763038739,0.245725447
7.828365606,0.005224517,1.99965828
3.549932952,2.948407871,-1.378484414
4.283788983,5.091717066,-0.539252076
0.812380614,2.632412349,-0.147217821
3.314012145,4.311929089,-0.561408355
6.670763747,1.666724645,0.28216632
6.07236487,0.272122212,0.753940423
5.45274798,4.753526754,-0.697100271
2.249082858,3.647625342,-0.096025392
3.597144851,6.484323354,0.539881584
0.653349227,0.305559344,1.561528108
8.145084877,5.408177024,1.598918318
6.005147402,3.327351193,-1.257265873
6.257352929,6.585767546,0.928740696
2.447315867,6.782429558,1.517774442
9.316276086,5.473386152,0.797932996
2.262805285,0.541606623,1.626847235
4.885099132,3.671570861,-1.847940725
9.696453855,8.808403014,-1.084325628
3.082519404,8.503472644,-0.545742231
7.257484299,5.287092143,1.370893964
9.09571415,1.425584144,0.467859594
1.336238159,8.878585348,0.118108713
3.54608987,0.41477673,0.521649717
4.182232708,6.532777875,0.106285082
7.411927357,3.158938363,-0.09597481
9.493211609,3.391676225,-1.037271989
3.798063438,3.108927682,-1.609791534
4.857156516,9.398055699,-1.98918245
4.611000545,7.20169874,-0.387862392
5.432017167,4.570163535,-0.893797284
7.395274452,2.295022717,0.234069495
4.753053694,7.165256552,-0.363619915
1.390144835,7.693718665,1.143304659
5.251893113,9.310032838,-1.851387517
5.547714329,3.615396235,-1.56077572
1.288513844,0.631720112,1.767435077
1.503640523,0.554544377,1.847886336
8.008164098,8.991498787,0.080543538
5.464227362,4.565965749,-0.8763351
1.077300841,7.283804937,1.420463207
0.848698477,0.30629083,1.703879316
9.573621327,4.56805519,-0.292127566
2.923851902,7.979610557,0.090725549
3.007760926,1.001079963,0.67282581
9.898073268,6.251615085,0.543679889
5.28651099,6.943228653,-0.049703806
2.771351957,7.597761932,0.615265311
8.962397564,0.343696409,1.387595331
9.299894167,9.98377276,-0.723229199
0.989277525,9.453231686,-0.163965874
1.639481506,4.567000939,0.852765712
0.992068856,3.05281994,-0.158902941
0.562687611,1.057617386,1.024410548
5.847236415,7.676496417,-0.245715877
1.704280591,6.796372649,1.862288285
1.951157892,8.180466501,0.607814895
6.926795859,6.397403273,1.593571767
5.338005805,8.069486909,-1.024443106
4.980047209,8.688475527,-1.705349607
1.670456824,2.963076879,0.010929672
8.106112332,4.813304475,1.069127375
3.556355392,1.83953459,-0.668487997
1.108478787,5.600001401,1.670587987
7.601071133,4.155585344,0.439712896
7.762689856,1.69454239,0.872405317
5.820816833,3.325445714,-1.429215717
2.359353645,8.542998561,0.069090713
4.920926987,6.530583849,-0.008781883
2.885625235,6.259935081,1.252911151
7.416998509,2.891735337,-0.062915162
0.6115775,5.149948599,0.997890002
4.323663835,9.74280955,-1.875245768
3.488015173,8.27818438,-0.751129354
7.681446413,6.046155751,1.957192456
4.850753328,7.276620683,-0.444628351
5.501786962,8.141040374,-0.987405382
3.719208743,5.121036032,-0.148660183
3.237225903,6.830814812,0.758273609
3.963369457,3.988706534,-1.394505527
9.830628016,6.469272377,0.587935802
4.649759433,2.363343985,-1.710183533
4.331991497,3.978421242,-1.598338163
9.896371522,8.903071302,-1.32127639
3.265869791,4.618718162,-0.217491375
0.610565065,4.164018236,0.052032967
9.067136606,7.679354821,0.523806445
2.395660236,9.614397967,-0.303419005
3.091843691,0.223044115,1.024957056
5.660693213,4.524098833,-0.770241153
0.332085369,5.403332115,0.963279457
1.643000603,1.392899043,1.174354838
8.812904966,7.607375578,0.818515757
2.407030179,8.582247157,0.004686377
3.559708149,4.283688384,-0.821728347
1.607328198,6.711314633,1.909076773
3.105941922,4.189080981,-0.46410498
2.659395462,0.346126451,1.404420851
9.757663912,3.978809328,-0.996304729
8.053124948,7.277126363,1.525627198
3.223626107,1.16142179,0.316094148
6.033858849,9.988222969,-1.092171446
0.5322115,2.892203075,-0.461623061
7.31149706,8.766399195,0.065443427
7.07361798,7.962910453,0.601944209
4.798582079,6.914309833,-0.188923185
3.057943874,5.803750976,0.970807259
4.175030029,5.837947876,0.043444889
7.707680785,7.985682573,0.857996565
7.376847631,0.168870005,1.874090049
9.613796067,6.079007728,0.791333491
2.28001887,5.764207591,1.627195098
6.910467825,5.508986474,1.30192818
9.586926201,7.398605526,0.278361487
5.798518662,3.761158167,-1.280044255
5.938696673,9.707040416,-1.298143136
6.607339377,3.492998175,-0.62038281
5.281663367,1.044802682,-0.340219736
7.346037175,4.650933401,0.812329229
1.146778955,2.941660915,-0.068636686
1.670905113,0.676840052,1.774549086
2.649905814,4.172616725,-0.041827068
3.094871388,2.086281936,-0.446253144
7.462948545,4.114756031,0.361828516
1.308946584,8.786129337,0.163010731
9.383835781,0.254001137,1.008845514
2.131644499,1.801841558,0.617809163
5.429574945,2.760231255,-1.681817086
9.080980731,0.026163491,1.336722291
5.360397515,1.089479614,-0.334340734
3.36160141,8.242283449,-0.59685537
5.734497247,6.275137615,0.478399299
1.176844072,3.253091181,-0.070391237
1.337052638,8.639707322,0.265467759
4.946984532,0.057480981,0.025739989
2.905786032,1.389079337,0.414345919
4.108703003,5.940007354,0.118441346
7.644993188,0.173283506,1.963265226
4.211059177,8.840843836,-1.711244432
2.025661752,6.767318322,1.783398973
7.922977078,0.061162448,1.995750919
2.381560408,3.422400415,-0.271887078
2.600628593,2.718641455,-0.396918948
7.931213331,6.68490303,1.917409837
1.90566064,1.516966348,0.998258897
3.852020662,8.599686151,-1.33064782
6.031609268,3.956417839,-0.934926295
6.345198724,9.303028551,-0.930624014
7.932819949,1.063380313,1.482814329
2.27271218,6.572850789,1.721946036
3.234271882,1.468417,0.009653964
3.339008509,9.444824364,-1.195935114
9.123060257,2.441459649,-0.467595741
3.21794176,9.829874471,-0.995339319
9.422637547,1.788740211,-0.214082192
3.917418377,9.28252517,-1.690204873
3.531283865,0.021233661,0.619871779
2.855591276,8.061742015,0.075849332
0.811341242,3.271869955,-0.266314601
0.775480643,5.060065037,1.040773211
4.92763189,6.159227745,0.015402553
4.345962656,6.675342069,-0.009526752
2.852981681,9.452242165,-0.71500196
7.137753347,0.253921073,1.722222272
4.408041873,6.044356971,0.017573007
7.089761305,2.283268104,0.06821581
5.397057228,9.935154117,-1.64718971
3.847698632,0.390573994,0.275814922
0.453631331,5.068706055,0.787057495
6.527241661,2.973626376,-0.744286048
4.114073368,7.486942448,-0.467432118
1.7491632,6.517227503,1.956871672
4.713026629,4.691674776,-1.02071252
7.420328845,9.431896972,-0.092537712
8.425171096,7.324023299,1.3467559
9.758711776,3.053467251,-1.323881537
5.877079741,0.126038558,0.597033002
6.695249067,8.661795542,-0.322276943
5.196889639,6.010856109,0.078239376
5.703525416,9.417217241,-1.547710835
9.409092472,2.730738941,-0.901095345
9.297282385,3.24910268,-0.867075914
7.666397639,3.657794434,0.112757478
2.643604799,4.103600292,-0.094215445
9.537741276,3.116227781,-1.112401549
4.04366541,6.400691972,0.20849036
3.948359995,4.379870247,-1.048479308
2.896888376,5.975625837,1.195344661
6.343757447,8.818036845,-0.760975464
7.418130321,2.264879259,0.266830149
1.503747679,4.74724051,1.032597556
9.891907533,1.354706344,-0.235913052
6.075821641,1.593552237,-0.228634708
7.281516488,4.440412178,0.571932047
8.134266636,0.615022712,1.77773698
4.896867943,7.216247253,-0.387655293
0.658904707,8.993988082,-0.296384977
2.919460643,1.773238039,0.019247973
6.622089687,0.825624371,1.010552195
3.189854717,9.388818089,-1.047596844
2.128760135,4.153020214,0.317683675
9.361766182,1.645578516,-0.011742418
2.000860836,2.425332549,0.15467236
7.804419842,3.773399629,0.191810446
5.719453518,0.488117429,0.348873012
5.364739524,8.447698839,-1.354105033
4.12469367,3.273226318,-1.823569503
8.554878756,2.58471638,-0.084646317
8.998300201,9.180460841,-0.556636108
8.485159093,9.959632994,-0.053009276
8.360909709,8.625487835,0.177024265
0.751857262,5.149750612,1.106547439
0.0762047,5.577220079,0.837116663
5.015945995,4.021120545,-1.591794224
6.213555119,8.026646582,-0.241382213
9.88135641,9.186257431,-1.412568211
0.445814,9.4134999,-0.568743941
9.82877938,6.763463788,0.493765526
4.828018914,2.361618844,-1.704254262
8.250681065,4.84991712,1.059436292
7.96543736,9.103258685,0.045038828
3.821287609,5.69096226,0.20114601
8.289040043,7.864513717,0.896313539
9.520177388,0.275101152,0.867142938
3.078261867,6.754815766,0.954117152
6.886474391,2.915705201,-0.407241714
6.086072679,1.70034711,-0.325027394
2.75845767,2.735239043,-0.544738217
0.864147639,0.670811711,1.543859458
3.579271138,6.125301185,0.563724247
2.766505222,5.277493152,0.901857679
0.933213305,2.834108743,-0.149561288
4.709701082,4.36110399,-1.344100996
1.223862399,4.012083906,0.295968654
2.470484117,1.810956776,0.383996026
0.914880003,4.372577467,0.459180019
3.576896962,8.369458378,-0.91463605
0.053259816,4.798519875,0.13925908
5.924035621,3.356218804,-1.328534386
9.85055249,6.107468047,0.571575121
4.525855459,6.300776237,0.017192275
8.061999636,1.280947364,1.264249652
4.252183642,0.785359431,-0.188827151
2.933131466,0.81493575,0.892869796
7.879102301,1.579579555,0.990901377
8.287124362,8.029862945,0.732675231
4.987572816,4.273831288,-1.387009354
3.3010392,1.957535402,-0.535942139
0.354584371,4.022547167,-0.289214551
1.578918218,1.456555406,1.113959608
2.432602867,9.93479276,-0.221669952
7.305723485,5.428528974,1.509911464
7.911292764,8.629600702,0.29819995
2.957858149,9.115929511,-0.769981743
7.567968781,5.553724158,1.704910026
0.971633675,8.615718197,0.135628998
0.167087229,5.192498857,0.628187486
7.990297663,0.799020161,1.688132617
9.92629413,6.834574763,0.371041898
7.174588647,7.102473096,1.460696025
7.919471849,2.322190159,0.315198333
7.350411307,3.480335301,-0.067307965
8.748510566,4.720390453,0.633887666
3.46181933,2.12016554,-0.836931086
8.628385919,3.1452248,-0.285155665
1.34493849,8.17063778,0.663211656
4.939689728,7.408358267,-0.543257762
3.938808502,9.443101112,-1.715245712
7.440834408,6.021683047,1.881864455
5.108993848,1.706118255,-1.057287113
3.428662257,6.081509406,0.696589285
7.688337728,6.218194335,1.984201218
9.704921549,9.607405421,-1.259863547
7.704418189,9.392858015,-0.01065438
4.658752387,0.191685221,-0.016877331
1.034305948,4.910079005,1.055912691
8.484968008,6.533654196,1.776242309
0.200774652,9.130635405,-0.757622602
7.012592574,3.127441805,-0.33347205
0.584520275,6.94553072,1.340351414
9.174605124,9.131422762,-0.709707638
2.718714524,9.13183264,-0.547010751
7.967476601,3.404982079,0.028053283
7.872890658,6.856284322,1.840045837
6.941286821,6.975468212,1.381406811
8.278939873,6.654909985,1.84275824
8.973077347,5.092145501,0.807190565
5.693546812,3.462874487,-1.504892014
1.642553568,2.834216298,0.044295897
2.113046478,6.805521975,1.723205395
2.55717915,7.565771925,0.83594655
9.642372713,5.313757849,0.349890002
2.507690654,2.952590542,-0.389899018
2.385935948,3.955042606,-0.001228798
4.328907191,6.005894557,0.034433085
4.454848924,7.619375283,-0.734559319
3.654244583,5.077119688,-0.133792256
3.025660021,5.125753309,0.517365673
5.37633736,3.92423457,-1.496618316
8.557081529,1.685882615,0.648009102
0.146462928,1.554697648,0.162037833
5.582026104,0.978778715,-0.087067456
3.281893692,9.086212181,-1.083073191
4.764595993,7.729343262,-0.874321605
7.6640627,5.390430781,1.609288719
1.838119144,6.216400559,1.962252258
9.535145254,1.168671783,0.28123093
0.636345919,4.624882947,0.506866139
5.488028784,9.971439169,-1.568238118
2.412142123,9.790452737,-0.267422604
1.977295551,6.889356364,1.740346123
1.608382591,8.993989438,0.090656964
9.396660267,2.531794096,-0.791649413
0.364612935,8.814534949,-0.46292108
0.992342791,6.858583777,1.676284682
4.542330271,7.226756683,-0.398674656
0.341224806,8.889658403,-0.525566134
6.642013322,5.201031947,0.820605235
1.220486446,5.446156708,1.60893892
5.070817293,7.799734103,-0.882228404
3.629690619,6.205450556,0.528033365
0.483756514,3.102709487,-0.534136226
4.497643126,3.505341382,-1.911600254
4.048295711,2.166696913,-1.348730314
0.352012461,3.218269874,-0.652274179
2.523458827,9.271939917,-0.408827673
6.757402096,6.098791832,1.439689441
1.28244013,8.70165868,0.20896736
2.516333164,4.458450585,0.334089698
2.521672078,8.139097068,0.29970229
0.448562733,1.604877684,0.399596143
1.316865365,6.721514525,1.873394455
3.963587038,8.682318478,-1.469312914
5.364245211,5.132901862,-0.386730356
5.304991375,8.343865233,-1.300013177
2.700259093,4.924269464,0.637444329
5.770210889,2.794767097,-1.431227478
1.070697685,4.859338078,1.023956064
8.8610407,4.37933298,0.207416278
9.623924212,1.231907177,0.134607099
2.175991954,7.136171502,1.480127554
4.377303349,9.296389009,-1.936151607
1.444413367,3.884812582,0.255730723
0.771221338,7.327695154,1.199337342
6.821743287,2.698961229,-0.39072908
0.860818855,4.988644394,1.031131525
8.091287885,3.183824566,-0.027133604
1.186789082,5.664240357,1.741661839
5.296721473,3.345623531,-1.813338304
8.639289834,6.507693876,1.682074023
5.965905274,2.902950916,-1.283643452
6.071195076,6.114309163,0.775368287
9.032710019,0.959686466,0.955877061
7.994528653,1.17430419,1.376324513
3.558984832,6.268865229,0.594519573
7.724726267,5.348601561,1.585811441
0.214136591,3.726391977,-0.621319064
7.527493505,0.882942354,1.582055107
5.760191744,9.597060562,-1.484671803
4.312860545,4.529728201,-1.102891255
7.643733108,1.368239398,1.179153716
2.506835573,4.607851959,0.488635201
3.598595573,2.500422412,-1.242656922
5.267050414,0.023851074,0.14963678
6.921022104,5.028185633,0.906032776
6.041431083,5.959230187,0.708577644
4.742014595,1.071587698,-0.520830298
0.747534759,9.419234031,-0.320151731
3.802552515,8.524632993,-1.235371257
7.923717577,1.825763297,0.745355988
7.656194825,7.655737744,1.177451791
7.810211685,0.893444165,1.625774185
0.744278313,3.764908971,-0.134505957
1.482421844,8.453018146,0.432250505
7.813077893,7.435887074,1.405183436
3.972834077,2.666101577,-1.627836635
4.42435728,2.329136974,-1.646522597
1.39902464,4.746371255,1.019259217
5.040969181,4.373621485,-1.278826355
1.027598048,3.76154771,0.042155377
9.330825402,9.725433864,-0.861328052
2.737371029,5.576437124,1.153780741
5.697263077,0.177363484,0.431344265
0.984184998,2.554216881,0.000423395
4.750209191,7.975287997,-1.120293974
2.41655854,8.037127762,0.481036996
9.696932394,5.874137698,0.648692842
2.795908922,7.402135814,0.775466896
2.666743576,1.64993884,0.378144308
7.006586741,8.498402142,0.061202804
0.844717265,7.190701501,1.363488251
4.115106576,7.950121696,-0.922859063
9.263792263,9.177139011,-0.809202617
0.989690274,6.098193514,1.818793755
5.224844968,0.493227315,0.009266489
3.259709255,0.323350575,0.830333972
1.676376325,6.811856811,1.857909516
7.681685727,6.648351944,1.91925801
5.823591714,8.571756793,-1.101294302
1.833225204,4.895075048,1.147434306
7.049972075,7.921998508,0.625860394
6.705055322,5.032697883,0.724326996
4.232356101,0.485138445,-0.002369343
8.28994749,1.005732844,1.441932029
7.905839894,9.781230547,0.061515067
8.441521247,4.241703245,0.378809467
2.686035943,1.482818562,0.527826633
5.317506115,7.718176076,-0.687046974
3.450424156,5.073564818,0.049428823
3.249039674,8.366362416,-0.597494071
9.744206445,5.471419397,0.374194326
2.241678983,2.215745772,0.182115204
7.970302986,4.450958006,0.734779129
3.919524151,5.106948412,-0.31740588
7.318448659,6.167259438,1.853284893
8.341889916,9.561381146,-0.10736894
5.316904039,2.773226144,-1.755694614
1.478236638,0.578473823,1.833017466
3.742035535,3.703571629,-1.411210192
0.856802263,1.963394835,0.373161855
0.674786642,3.87408449,-0.118779628
8.199872729,9.145230274,-0.020406626
5.888473163,4.813469686,-0.283633818
6.395574841,3.782222955,-0.689566108
4.35601498,0.289696122,0.021162711
7.393293564,7.708091225,1.041120255
9.870782972,6.223169175,0.566834776
1.058409578,2.231873562,0.257609363
6.414982748,1.138410804,0.550454179
1.360427758,2.820534006,0.029052145
6.621131237,0.374201988,1.262349522
2.53064581,1.785710328,0.360379873
0.328535516,0.396632004,1.245024545
3.835119861,4.0614127,-1.245216879
1.456288813,4.139958406,0.45177442
8.434254805,4.630159678,0.754176249
1.398686744,2.856556093,0.025574297
4.164343087,5.829811312,0.045430128
3.546516837,2.330541746,-1.082685969
6.67667435,4.432498209,0.10716247
0.073055761,8.498276803,-0.527644266
0.848727782,8.076129862,0.530114587
7.420907242,9.054931869,-0.024703158
0.395425159,0.00596158,1.385182804
7.476384238,7.524552893,1.25305567
5.795730907,9.584604303,-1.455633235
6.784491744,4.767501082,0.535655842
2.065037577,4.036370489,0.254636751
1.125574579,0.931820025,1.498889215
7.700022549,2.092123272,0.490140444
9.844858378,9.353949661,-1.405326604
0.47021613,6.235426097,1.451938715
0.774956877,7.98387838,0.570153507
6.592129896,5.25675736,0.821931234
7.937534161,1.886962159,0.685586788
5.268545873,7.303459666,-0.326158107
7.440426609,7.627554237,1.140195517
8.531410537,1.217016545,1.125632808
8.589566539,3.228148754,-0.254817962
1.506625643,7.276736227,1.543659514
3.573216145,3.940920456,-1.115534708
8.23563811,5.951716913,1.873614442
2.359439237,4.134485111,0.158539281
6.927447254,9.259663501,-0.385791052
6.246755532,9.170794123,-1.004340837
4.588425455,1.404543428,-0.826838272
9.187098103,3.612137041,-0.655873264
8.085537205,8.620415976,0.279739587
3.203899029,8.47248413,-0.642081793
1.405302297,4.3036271,0.588863572
4.63269011,3.999358832,-1.65095445
5.127247173,3.332282626,-1.89704718
5.849247654,8.851545965,-1.260599245
3.066994391,3.948126984,-0.617475334
8.128843672,7.043335226,1.687195372
2.855025629,6.557818298,1.245185712
5.344249977,8.518870143,-1.423901108
4.496025168,5.839497221,-0.073509908
6.113436449,5.411313402,0.474459845
4.326032391,0.779436573,-0.214978428
0.4976531,2.484291999,-0.314279744
8.718250827,5.691162371,1.479009652
4.743116543,1.910415633,-1.332656113
0.629236344,4.902949637,0.777936964
6.663211139,6.647753123,1.3052224
1.855810132,7.256089135,1.522559596
9.60146248,9.437922091,-1.175680298
9.158799975,0.553192267,1.113704613
3.195106474,3.974997979,-0.725847238
0.21018207,7.01690974,0.951323495
7.224143033,9.747712961,-0.140185493
8.994419385,2.239440683,-0.202726125
5.996621907,5.691946593,0.547593427
6.926640799,9.917317116,-0.281171518
3.488230065,0.258110185,0.627136936
8.00376157,5.513260989,1.706767292
6.057259028,7.01923439,0.517117646
6.769580758,3.221426834,-0.529372519
5.51437035,3.007461364,-1.686301873
8.714197081,5.331398763,1.232503137
6.61689679,7.26898539,0.87974826
2.672519007,5.061507775,0.794130078
2.405916821,7.34749504,1.15619629
6.148135891,0.689115627,0.637169372
2.808467083,5.178710528,0.776602
6.896719027,3.078455965,-0.422247257
7.755650207,4.07328689,0.398694368
5.558658113,9.992835058,-1.505729312
4.674576337,5.042476014,-0.675159823
4.004932017,2.705697093,-1.666509339
7.881503917,9.93142947,0.125247017
7.951681338,7.304013588,1.517891166
1.173512668,2.01961966,0.488209681
2.122565287,0.735142011,1.593334091
4.114484555,2.629734604,-1.698352997
7.915365362,1.871441973,0.701979656
5.773072505,4.456742323,-0.741146794
7.781902088,7.515570208,1.32939243
5.013480983,2.223961839,-1.562716593
2.852799138,7.466335582,0.662806088
6.102248051,1.570638669,-0.179793951
5.008735911,2.566651523,-1.795633984
8.287797046,8.67985044,0.172231564
8.580811114,5.380751761,1.366986845
3.34681159,1.017193338,0.321973958
8.591931216,5.621887021,1.529045142
8.976346843,3.765074596,-0.378298092
3.844849242,1.309150593,-0.388034419
3.596003668,0.252184893,0.529436384
0.483682062,1.751337159,0.285480366
1.912864925,6.188667538,1.937599318
2.406349934,5.095820584,1.04487228
2.639401282,9.116394884,-0.471478086
0.151014077,3.335161403,-0.830883248
2.091423551,1.416695745,1.020998755
5.839569433,7.71390786,-0.289591975
9.470428058,1.216197074,0.301580334
8.36300322,1.442601405,1.001065815
8.714985848,5.368730494,1.261898683
2.354386694,5.654901823,1.517421524
3.675522563,8.944465474,-1.395770761
4.823739926,2.231168364,-1.607217602
5.334661148,2.907588483,-1.785301878
3.592081467,1.536243292,-0.400859473
3.277244577,1.74206258,-0.305666487
2.414166424,0.55098664,1.516957924
8.939974798,2.4340185,-0.293906679
1.596615763,2.927200474,0.022560806
3.485186217,5.851448216,0.571367456
4.984413563,5.518579199,-0.241573816
0.148874293,3.468743367,-0.798636822
3.261900044,4.628184298,-0.204122592
7.62750933,0.489462072,1.857050464
2.2695566,7.852903818,0.766718069
5.571086419,5.193136908,-0.190981596
3.418174738,3.222450403,-1.269802028
2.110707751,3.718181109,0.019426831
0.639104278,3.246655262,-0.398009252
2.883431591,4.284222427,-0.159900575
1.653705421,7.479652861,1.362212874
6.511115234,6.165658269,1.219063119
7.852874977,0.909922941,1.613805974
3.951604319,5.880645061,0.195773587
6.064407881,9.05281628,-1.148652532
3.22919118,8.902367188,-0.954105332
0.742366052,9.360573837,-0.321906345
8.790117568,4.639328454,0.519908526
1.186605914,9.073848638,-0.011951468
2.587475693,0.068124611,1.523873016
7.989115946,6.102812714,1.974660165
1.709699919,2.528033664,0.172764396
4.120746067,3.068226044,-1.827335383
2.334835447,8.560263896,0.073037587
9.309157728,4.97839498,0.378242821
4.965129793,7.55437608,-0.673087341
5.182878833,4.224337131,-1.360252413
1.893154487,7.285495445,1.486847933
1.714415264,0.875489947,1.630325241
7.757154356,8.660627743,0.273345298
1.314490762,6.978063774,1.735464673
2.302412281,9.733033661,-0.208768435
1.487684456,1.410043586,1.156609484
5.800098508,6.247575716,0.534851099
2.99043274,7.582888035,0.418370177
3.465612481,1.64266749,-0.390189075
9.153548755,8.96372394,-0.627668162
4.931118716,6.510144953,-0.001818845
6.650147086,3.971536177,-0.316136284
3.805199586,9.064231173,-1.551666371
3.835016896,8.981664841,-1.542595659
3.546004766,3.389146195,-1.362993149
8.092332822,7.325948102,1.475564264
2.049542048,6.1909714,1.883324734
1.576974311,9.148294327,0.037959654
4.444168171,9.43149132,-1.964221402
8.090958792,5.258704153,1.491594356
